universal_name,ticker,CIK,Date Filed,10k_url
FirstEnergy,FE,0001031296,2025-02-27,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-25-000006.txt
Ferguson Enterprises,FERG,0002011641,2024-09-25,https://www.sec.gov/Archives/edgar/data/2011641/0002011641-24-000005.txt
Ferguson Enterprises,FERG,0002011641,2025-09-26,https://www.sec.gov/Archives/edgar/data/2011641/0002011641-25-000027.txt
Fiserv,FI,0000798354,2022-02-24,https://www.sec.gov/Archives/edgar/data/798354/0000798354-22-000004.txt
Fiserv,FI,0000798354,2023-02-23,https://www.sec.gov/Archives/edgar/data/798354/0000798354-23-000004.txt
Fiserv,FI,0000798354,2024-02-22,https://www.sec.gov/Archives/edgar/data/798354/0000798354-24-000037.txt
Fiserv,FI,0000798354,2025-02-20,https://www.sec.gov/Archives/edgar/data/798354/0000798354-25-000047.txt
Fidelity National Information Services,FIS,0001136893,2022-02-23,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-22-000038.txt
Fidelity National Information Services,FIS,0001136893,2023-02-27,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-23-000028.txt
Fidelity National Information Services,FIS,0001136893,2024-02-26,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-24-000015.txt
Fidelity National Information Services,FIS,0001136893,2025-02-13,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-25-000014.txt
Fifth Third Bancorp,FITB,0000035527,2022-02-25,https://www.sec.gov/Archives/edgar/data/35527/0000035527-22-000119.txt
Fifth Third Bancorp,FITB,0000035527,2023-02-24,https://www.sec.gov/Archives/edgar/data/35527/0000035527-23-000122.txt
Fifth Third Bancorp,FITB,0000035527,2024-02-27,https://www.sec.gov/Archives/edgar/data/35527/0000035527-24-000088.txt
Fifth Third Bancorp,FITB,0000035527,2025-02-24,https://www.sec.gov/Archives/edgar/data/35527/0000035527-25-000079.txt
Foot Locker,FL,0000850209,2022-03-24,https://www.sec.gov/Archives/edgar/data/850209/0000850209-22-000003.txt
Foot Locker,FL,0000850209,2023-03-27,https://www.sec.gov/Archives/edgar/data/850209/0000850209-23-000006.txt
Foot Locker,FL,0000850209,2024-03-28,https://www.sec.gov/Archives/edgar/data/850209/0001437749-24-009866.txt
Foot Locker,FL,0000850209,2025-03-27,https://www.sec.gov/Archives/edgar/data/850209/0001437749-25-009620.txt
Fluor,FLR,0001124198,2022-02-22,https://www.sec.gov/Archives/edgar/data/1124198/0001628280-22-003231.txt
Fluor,FLR,0001124198,2023-02-21,https://www.sec.gov/Archives/edgar/data/1124198/0001628280-23-004139.txt
Fluor,FLR,0001124198,2024-02-20,https://www.sec.gov/Archives/edgar/data/1124198/0001628280-24-005451.txt
Fluor,FLR,0001124198,2025-02-18,https://www.sec.gov/Archives/edgar/data/1124198/0001628280-25-005924.txt
Freddie Mac,FMCC,0001026214,2022-02-10,https://www.sec.gov/Archives/edgar/data/1026214/0001026214-22-000031.txt
Freddie Mac,FMCC,0001026214,2023-02-22,https://www.sec.gov/Archives/edgar/data/1026214/0001026214-23-000037.txt
Freddie Mac,FMCC,0001026214,2024-02-14,https://www.sec.gov/Archives/edgar/data/1026214/0001026214-24-000025.txt
Freddie Mac,FMCC,0001026214,2025-02-13,https://www.sec.gov/Archives/edgar/data/1026214/0001026214-25-000040.txt
Fidelity National Financial,FNF,0001331875,2022-02-25,https://www.sec.gov/Archives/edgar/data/1331875/0001331875-22-000024.txt
Fidelity National Financial,FNF,0001331875,2023-02-27,https://www.sec.gov/Archives/edgar/data/1331875/0001331875-23-000023.txt
Fidelity National Financial,FNF,0001331875,2024-02-29,https://www.sec.gov/Archives/edgar/data/1331875/0001331875-24-000019.txt
Fidelity National Financial,FNF,0001331875,2025-02-28,https://www.sec.gov/Archives/edgar/data/1331875/0001331875-25-000013.txt
Fannie Mae,FNMA,0000310522,2022-02-15,https://www.sec.gov/Archives/edgar/data/310522/0000310522-22-000174.txt
Fannie Mae,FNMA,0000310522,2023-02-14,https://www.sec.gov/Archives/edgar/data/310522/0000310522-23-000184.txt
Fannie Mae,FNMA,0000310522,2024-02-15,https://www.sec.gov/Archives/edgar/data/310522/0000310522-24-000184.txt
Fannie Mae,FNMA,0000310522,2025-02-14,https://www.sec.gov/Archives/edgar/data/310522/0000310522-25-000199.txt
Fox,FOXA,0001754301,2022-08-12,https://www.sec.gov/Archives/edgar/data/1754301/0001628280-22-022584.txt
Fox,FOXA,0001754301,2023-08-11,https://www.sec.gov/Archives/edgar/data/1754301/0001628280-23-029065.txt
Fox,FOXA,0001754301,2024-08-08,https://www.sec.gov/Archives/edgar/data/1754301/0001628280-24-036123.txt
Fox,FOXA,0001754301,2025-08-06,https://www.sec.gov/Archives/edgar/data/1754301/0001628280-25-038077.txt
Gap,GAP,0000039911,2022-03-15,https://www.sec.gov/Archives/edgar/data/39911/0000039911-22-000012.txt
Gap,GAP,0000039911,2023-03-14,https://www.sec.gov/Archives/edgar/data/39911/0000039911-23-000015.txt
Gap,GAP,0000039911,2024-03-19,https://www.sec.gov/Archives/edgar/data/39911/0000039911-24-000066.txt
Gap,GAP,0000039911,2025-03-18,https://www.sec.gov/Archives/edgar/data/39911/0000039911-25-000029.txt
General Dynamics,GD,0000040533,2022-02-09,https://www.sec.gov/Archives/edgar/data/40533/0000040533-22-000007.txt
General Dynamics,GD,0000040533,2023-02-07,https://www.sec.gov/Archives/edgar/data/40533/0000040533-23-000014.txt
General Dynamics,GD,0000040533,2024-02-08,https://www.sec.gov/Archives/edgar/data/40533/0000040533-24-000007.txt
General Dynamics,GD,0000040533,2025-02-07,https://www.sec.gov/Archives/edgar/data/40533/0000040533-25-000008.txt
General Electric (GE Aerospace),GE,0000040545,2022-02-11,https://www.sec.gov/Archives/edgar/data/40545/0000040545-22-000008.txt
General Electric (GE Aerospace),GE,0000040545,2023-02-10,https://www.sec.gov/Archives/edgar/data/40545/0000040545-23-000023.txt
General Electric (GE Aerospace),GE,0000040545,2024-02-02,https://www.sec.gov/Archives/edgar/data/40545/0000040545-24-000027.txt
General Electric (GE Aerospace),GE,0000040545,2025-02-03,https://www.sec.gov/Archives/edgar/data/40545/0000040545-25-000015.txt
GE HealthCare Technologies,GEHC,0001932393,2023-02-15,https://www.sec.gov/Archives/edgar/data/1932393/0001932393-23-000025.txt
GE HealthCare Technologies,GEHC,0001932393,2024-02-06,https://www.sec.gov/Archives/edgar/data/1932393/0001932393-24-000013.txt
GE HealthCare Technologies,GEHC,0001932393,2025-02-13,https://www.sec.gov/Archives/edgar/data/1932393/0001932393-25-000005.txt
GE Vernova,GEV,0001996810,2025-02-06,https://www.sec.gov/Archives/edgar/data/1996810/0001996810-25-000011.txt
Gilead Sciences,GILD,0000882095,2022-02-23,https://www.sec.gov/Archives/edgar/data/882095/0000882095-22-000007.txt
Gilead Sciences,GILD,0000882095,2023-02-22,https://www.sec.gov/Archives/edgar/data/882095/0000882095-23-000007.txt
Gilead Sciences,GILD,0000882095,2024-02-23,https://www.sec.gov/Archives/edgar/data/882095/0000882095-24-000007.txt
Gilead Sciences,GILD,0000882095,2025-02-28,https://www.sec.gov/Archives/edgar/data/882095/0000882095-25-000006.txt
General Mills,GIS,0000040704,2022-06-30,https://www.sec.gov/Archives/edgar/data/40704/0001193125-22-185257.txt
General Mills,GIS,0000040704,2023-06-28,https://www.sec.gov/Archives/edgar/data/40704/0001193125-23-177500.txt
General Mills,GIS,0000040704,2024-06-26,https://www.sec.gov/Archives/edgar/data/40704/0001193125-24-168943.txt
General Mills,GIS,0000040704,2025-06-26,https://www.sec.gov/Archives/edgar/data/40704/0001193125-25-147079.txt
Global Partners,GLP,0001323468,2022-02-28,https://www.sec.gov/Archives/edgar/data/1323468/0001558370-22-002325.txt
Global Partners,GLP,0001323468,2023-02-27,https://www.sec.gov/Archives/edgar/data/1323468/0001558370-23-002156.txt
Global Partners,GLP,0001323468,2024-02-29,https://www.sec.gov/Archives/edgar/data/1323468/0001558370-24-002047.txt
Global Partners,GLP,0001323468,2025-02-28,https://www.sec.gov/Archives/edgar/data/1323468/0001558370-25-001925.txt
Corning,GLW,0000024741,2022-02-14,https://www.sec.gov/Archives/edgar/data/24741/0001437749-22-003247.txt
Corning,GLW,0000024741,2023-02-13,https://www.sec.gov/Archives/edgar/data/24741/0001437749-23-003123.txt
Corning,GLW,0000024741,2024-02-12,https://www.sec.gov/Archives/edgar/data/24741/0001437749-24-003735.txt
Corning,GLW,0000024741,2025-02-13,https://www.sec.gov/Archives/edgar/data/24741/0001628280-25-005347.txt
General Motors,GM,0001467858,2022-02-02,https://www.sec.gov/Archives/edgar/data/1467858/0001467858-22-000034.txt
General Motors,GM,0001467858,2023-01-31,https://www.sec.gov/Archives/edgar/data/1467858/0001467858-23-000029.txt
General Motors,GM,0001467858,2024-01-30,https://www.sec.gov/Archives/edgar/data/1467858/0001467858-24-000031.txt
General Motors,GM,0001467858,2025-01-28,https://www.sec.gov/Archives/edgar/data/1467858/0001467858-25-000032.txt
Alphabet,GOOGL,0001652044,2022-02-02,https://www.sec.gov/Archives/edgar/data/1652044/0001652044-22-000019.txt
Alphabet,GOOGL,0001652044,2023-02-03,https://www.sec.gov/Archives/edgar/data/1652044/0001652044-23-000016.txt
Alphabet,GOOGL,0001652044,2024-01-31,https://www.sec.gov/Archives/edgar/data/1652044/0001652044-24-000022.txt
Alphabet,GOOGL,0001652044,2025-02-05,https://www.sec.gov/Archives/edgar/data/1652044/0001652044-25-000014.txt
Genuine Parts,GPC,0000040987,2022-02-17,https://www.sec.gov/Archives/edgar/data/40987/0000040987-22-000013.txt
Genuine Parts,GPC,0000040987,2023-02-23,https://www.sec.gov/Archives/edgar/data/40987/0000040987-23-000008.txt
Genuine Parts,GPC,0000040987,2024-02-22,https://www.sec.gov/Archives/edgar/data/40987/0000040987-24-000024.txt
Genuine Parts,GPC,0000040987,2025-02-21,https://www.sec.gov/Archives/edgar/data/40987/0000040987-25-000026.txt
Group 1 Automotive,GPI,0001031203,2022-02-23,https://www.sec.gov/Archives/edgar/data/1031203/0001031203-22-000007.txt
Group 1 Automotive,GPI,0001031203,2023-02-16,https://www.sec.gov/Archives/edgar/data/1031203/0001031203-23-000007.txt
Group 1 Automotive,GPI,0001031203,2024-02-14,https://www.sec.gov/Archives/edgar/data/1031203/0001031203-24-000013.txt
Group 1 Automotive,GPI,0001031203,2025-02-14,https://www.sec.gov/Archives/edgar/data/1031203/0001031203-25-000013.txt
Graphic Packaging Holding,GPK,0001408075,2022-02-22,https://www.sec.gov/Archives/edgar/data/1408075/0001408075-22-000009.txt
Graphic Packaging Holding,GPK,0001408075,2023-02-09,https://www.sec.gov/Archives/edgar/data/1408075/0001408075-23-000010.txt
Graphic Packaging Holding,GPK,0001408075,2024-02-21,https://www.sec.gov/Archives/edgar/data/1408075/0001408075-24-000012.txt
Graphic Packaging Holding,GPK,0001408075,2025-02-12,https://www.sec.gov/Archives/edgar/data/1408075/0001408075-25-000007.txt
Global Payments,GPN,0001123360,2022-02-18,https://www.sec.gov/Archives/edgar/data/1123360/0001123360-22-000007.txt
Global Payments,GPN,0001123360,2023-02-17,https://www.sec.gov/Archives/edgar/data/1123360/0001123360-23-000009.txt
Global Payments,GPN,0001123360,2024-02-14,https://www.sec.gov/Archives/edgar/data/1123360/0001123360-24-000004.txt
Global Payments,GPN,0001123360,2025-02-14,https://www.sec.gov/Archives/edgar/data/1123360/0001123360-25-000011.txt
Goldman Sachs Group,GS,0000886982,2022-02-25,https://www.sec.gov/Archives/edgar/data/886982/0001193125-22-052682.txt
Goldman Sachs Group,GS,0000886982,2023-02-24,https://www.sec.gov/Archives/edgar/data/886982/0000886982-23-000003.txt
Goldman Sachs Group,GS,0000886982,2024-02-23,https://www.sec.gov/Archives/edgar/data/886982/0000886982-24-000006.txt
Goldman Sachs Group,GS,0000886982,2025-02-27,https://www.sec.gov/Archives/edgar/data/886982/0000886982-25-000005.txt
Goodyear Tire & Rubber,GT,0000042582,2022-02-14,https://www.sec.gov/Archives/edgar/data/42582/0000950170-22-001201.txt
Goodyear Tire & Rubber,GT,0000042582,2023-02-13,https://www.sec.gov/Archives/edgar/data/42582/0000950170-23-002558.txt
Goodyear Tire & Rubber,GT,0000042582,2024-02-13,https://www.sec.gov/Archives/edgar/data/42582/0000950170-24-014240.txt
Goodyear Tire & Rubber,GT,0000042582,2025-02-14,https://www.sec.gov/Archives/edgar/data/42582/0000950170-25-020763.txt
W.W. Grainger,GWW,0000277135,2022-02-23,https://www.sec.gov/Archives/edgar/data/277135/0000277135-22-000012.txt
W.W. Grainger,GWW,0000277135,2023-02-21,https://www.sec.gov/Archives/edgar/data/277135/0000277135-23-000014.txt
W.W. Grainger,GWW,0000277135,2024-02-22,https://www.sec.gov/Archives/edgar/data/277135/0000277135-24-000011.txt
W.W. Grainger,GWW,0000277135,2025-02-20,https://www.sec.gov/Archives/edgar/data/277135/0000277135-25-000010.txt
GXO Logistics,GXO,0001852244,2022-02-17,https://www.sec.gov/Archives/edgar/data/1852244/0001852244-22-000010.txt
GXO Logistics,GXO,0001852244,2023-02-16,https://www.sec.gov/Archives/edgar/data/1852244/0001852244-23-000009.txt
GXO Logistics,GXO,0001852244,2024-02-15,https://www.sec.gov/Archives/edgar/data/1852244/0001852244-24-000007.txt
GXO Logistics,GXO,0001852244,2025-02-18,https://www.sec.gov/Archives/edgar/data/1852244/0001852244-25-000007.txt
Halliburton,HAL,0000045012,2022-02-04,https://www.sec.gov/Archives/edgar/data/45012/0000045012-22-000013.txt
Halliburton,HAL,0000045012,2023-02-07,https://www.sec.gov/Archives/edgar/data/45012/0000045012-23-000011.txt
Halliburton,HAL,0000045012,2024-02-06,https://www.sec.gov/Archives/edgar/data/45012/0000045012-24-000007.txt
Halliburton,HAL,0000045012,2025-02-12,https://www.sec.gov/Archives/edgar/data/45012/0000045012-25-000010.txt
Huntington Bancshares,HBAN,0000049196,2022-02-18,https://www.sec.gov/Archives/edgar/data/49196/0000049196-22-000023.txt
Huntington Bancshares,HBAN,0000049196,2023-02-17,https://www.sec.gov/Archives/edgar/data/49196/0000049196-23-000020.txt
Huntington Bancshares,HBAN,0000049196,2024-02-16,https://www.sec.gov/Archives/edgar/data/49196/0000049196-24-000020.txt
Huntington Bancshares,HBAN,0000049196,2025-02-14,https://www.sec.gov/Archives/edgar/data/49196/0000049196-25-000020.txt
HCA Healthcare,HCA,0000860730,2022-02-18,https://www.sec.gov/Archives/edgar/data/860730/0001193125-22-046707.txt
HCA Healthcare,HCA,0000860730,2023-02-17,https://www.sec.gov/Archives/edgar/data/860730/0000950170-23-003234.txt
HCA Healthcare,HCA,0000860730,2024-02-16,https://www.sec.gov/Archives/edgar/data/860730/0000950170-24-016524.txt
HCA Healthcare,HCA,0000860730,2025-02-14,https://www.sec.gov/Archives/edgar/data/860730/0000950170-25-020134.txt
Home Depot,HD,0000354950,2022-03-23,https://www.sec.gov/Archives/edgar/data/354950/0000354950-22-000070.txt
Home Depot,HD,0000354950,2023-03-15,https://www.sec.gov/Archives/edgar/data/354950/0000354950-23-000059.txt
Home Depot,HD,0000354950,2024-03-13,https://www.sec.gov/Archives/edgar/data/354950/0000354950-24-000062.txt
Home Depot,HD,0000354950,2025-03-21,https://www.sec.gov/Archives/edgar/data/354950/0000354950-25-000085.txt
Hess,HES,0000004447,2022-03-01,https://www.sec.gov/Archives/edgar/data/4447/0001628280-22-004524.txt
Hess,HES,0000004447,2023-02-24,https://www.sec.gov/Archives/edgar/data/4447/0001628280-23-005059.txt
Hess,HES,0000004447,2024-02-26,https://www.sec.gov/Archives/edgar/data/4447/0001628280-24-006845.txt
Hess,HES,0000004447,2025-02-27,https://www.sec.gov/Archives/edgar/data/4447/0001628280-25-008716.txt
Hartford Insurance Group,HIG,0000874766,2022-02-18,https://www.sec.gov/Archives/edgar/data/874766/0000874766-22-000019.txt
Hartford Insurance Group,HIG,0000874766,2023-02-24,https://www.sec.gov/Archives/edgar/data/874766/0000874766-23-000023.txt
Hartford Insurance Group,HIG,0000874766,2024-02-23,https://www.sec.gov/Archives/edgar/data/874766/0000874766-24-000016.txt
Hartford Insurance Group,HIG,0000874766,2025-02-21,https://www.sec.gov/Archives/edgar/data/874766/0000874766-25-000023.txt
Huntington Ingalls Industries,HII,0001501585,2022-02-10,https://www.sec.gov/Archives/edgar/data/1501585/0001501585-22-000007.txt
Huntington Ingalls Industries,HII,0001501585,2023-02-09,https://www.sec.gov/Archives/edgar/data/1501585/0001501585-23-000010.txt
Huntington Ingalls Industries,HII,0001501585,2024-02-01,https://www.sec.gov/Archives/edgar/data/1501585/0001501585-24-000007.txt
Huntington Ingalls Industries,HII,0001501585,2025-02-06,https://www.sec.gov/Archives/edgar/data/1501585/0001501585-25-000006.txt
Hilton Worldwide Holdings,HLT,0001585689,2022-02-16,https://www.sec.gov/Archives/edgar/data/1585689/0001585689-22-000013.txt
Hilton Worldwide Holdings,HLT,0001585689,2023-02-09,https://www.sec.gov/Archives/edgar/data/1585689/0001585689-23-000036.txt
Hilton Worldwide Holdings,HLT,0001585689,2024-02-07,https://www.sec.gov/Archives/edgar/data/1585689/0001585689-24-000027.txt
Hilton Worldwide Holdings,HLT,0001585689,2025-02-06,https://www.sec.gov/Archives/edgar/data/1585689/0001585689-25-000008.txt
Honeywell International,HON,0000773840,2022-02-11,https://www.sec.gov/Archives/edgar/data/773840/0000773840-22-000018.txt
Honeywell International,HON,0000773840,2023-02-10,https://www.sec.gov/Archives/edgar/data/773840/0000773840-23-000013.txt
Honeywell International,HON,0000773840,2024-02-16,https://www.sec.gov/Archives/edgar/data/773840/0000773840-24-000014.txt
Honeywell International,HON,0000773840,2025-02-14,https://www.sec.gov/Archives/edgar/data/773840/0000773840-25-000010.txt
Hewlett Packard Enterprise,HPE,0001645590,2022-12-08,https://www.sec.gov/Archives/edgar/data/1645590/0001645590-22-000071.txt
Hewlett Packard Enterprise,HPE,0001645590,2023-12-22,https://www.sec.gov/Archives/edgar/data/1645590/0001645590-23-000117.txt
Hewlett Packard Enterprise,HPE,0001645590,2024-12-19,https://www.sec.gov/Archives/edgar/data/1645590/0001645590-24-000139.txt
Hewlett Packard Enterprise,HPE,0001645590,2025-12-18,https://www.sec.gov/Archives/edgar/data/1645590/0001645590-25-000130.txt
HP,HPQ,0000047217,2022-12-06,https://www.sec.gov/Archives/edgar/data/47217/0000047217-22-000068.txt
HP,HPQ,0000047217,2023-12-18,https://www.sec.gov/Archives/edgar/data/47217/0000047217-23-000100.txt
HP,HPQ,0000047217,2024-12-13,https://www.sec.gov/Archives/edgar/data/47217/0000047217-24-000080.txt
HP,HPQ,0000047217,2025-12-10,https://www.sec.gov/Archives/edgar/data/47217/0000047217-25-000071.txt
Hormel Foods,HRL,0000048465,2022-12-06,https://www.sec.gov/Archives/edgar/data/48465/0000048465-22-000051.txt
Hormel Foods,HRL,0000048465,2023-12-06,https://www.sec.gov/Archives/edgar/data/48465/0000048465-23-000083.txt
Hormel Foods,HRL,0000048465,2024-12-05,https://www.sec.gov/Archives/edgar/data/48465/0000048465-24-000051.txt
Hormel Foods,HRL,0000048465,2025-12-05,https://www.sec.gov/Archives/edgar/data/48465/0000048465-25-000059.txt
Henry Schein,HSIC,0001000228,2022-02-15,https://www.sec.gov/Archives/edgar/data/1000228/0001000228-22-000016.txt
Henry Schein,HSIC,0001000228,2023-02-21,https://www.sec.gov/Archives/edgar/data/1000228/0001000228-23-000011.txt
Henry Schein,HSIC,0001000228,2024-02-28,https://www.sec.gov/Archives/edgar/data/1000228/0001000228-24-000011.txt
Henry Schein,HSIC,0001000228,2025-02-25,https://www.sec.gov/Archives/edgar/data/1000228/0001000228-25-000014.txt
